date,time,lang,task,lstm,word_len_mean,pronunciation_len_mean,nb_samples,max_len_input,max_len_target,nb_input_symbols,nb_output_symbols,x_symbols,y_symbols,x_nb_symbols,y_nb_symbols,trainable_params,training_duration,val_accuracy,nb_predictions,nb_good_predictions,test_err_index,test_accuracy,test_duration,test_err_1_label,test_err_1_nb,test_err_1_word,test_err_1_pronunciation,test_err_1_prediction,test_err_2_label,test_err_2_nb,test_err_2_word,test_err_2_pronunciation,test_err_2_prediction,test_err_3_label,test_err_3_nb,test_err_3_word,test_err_3_pronunciation,test_err_3_prediction
2020-03-18,08:05:23,ent,write,512,7.3,7.3,42217,28,29,42,44,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ",42,42,2304557,0:06:05.833182,0.992,1000,901,"[0.         0.         0.02020202 0.05050505 0.09090909 0.07070707
 0.13131313 0.12121212 0.19191919 0.19191919 0.06060606 0.06060606
 0.01010101 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.9,0:02:31.782583,w:-.n.+.ɑ.,2,hɪstɹiɑnɪks,hɪstɹiɑnɪks,hɪstɹiɑɑɪks,w:-.t.+.t.,2,diːkætənətɹi,diːkætənətɹi,diːkætəntəɹi,w:-.i.+.s.,1,imɚdʒənsiz,imɚdʒənsiz,imɚdʒənssz
2020-03-18,08:14:07,ent,read,512,7.3,7.3,42217,28,29,42,44,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ",42,42,2304557,0:06:09.316405,0.992,1000,864,"[0.         0.03676471 0.04411765 0.02941176 0.05882353 0.07352941
 0.16911765 0.19117647 0.17647059 0.08088235 0.09558824 0.02205882
 0.02205882 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.86,0:02:36.949785,r:-.ʍ.+.ɛ.,3,ɛlsʍɛns,ɛlsʍɛns,ɛlsɛɛns,r:-.ŋ.+.k.,3,bɹɒŋkaɪtɪs,bɹɒŋkaɪtɪs,bɹɒkkaɪtɪs,r:-.n.+.n.,3,ɪnjuːɛndiːs,ɪnjuːɛndiːs,ɪnjuːnɛdiːs
2020-03-18,08:23:00,ar,write,512,8.9,8.0,12058,18,21,32,50,"a, b, d, e, f, h, i, j, k, l, m, n, q, r, s, t, u, w, x, z, ð, ħ, ɣ, ɪ, ʃ, ʊ, ʒ, ʔ, ʕ, ː, ˤ, θ","., ء, آ, أ, ؤ, إ, ئ, ا, ب, ة, ت, ث, ج, ح, خ, د, ذ, ر, ز, س, ش, ص, ض, ط, ظ, ع, غ, ف, ق, ك, ل, م, ن, ه, و, ى, ي, ً, ٌ, ٍ, َ, ُ, ِ, ّ, ْ, ٓ, ٰ, ی",32,48,2299443,0:02:08.097058,0.957,1000,569,"[0.         0.03480278 0.03944316 0.0812065  0.05336427 0.26682135
 0.07656613 0.08584687 0.0487239  0.04176334 0.03712297 0.09976798
 0.08816705 0.03944316 0.00232019 0.00232019 0.         0.00232019
 0.         0.         0.         0.        ]",0.57,0:03:15.285633,w:-.+.َ.,55,عُبِرْتَ,ʕubirta,عُبِرْتََ,w:-.ا.+.ن.َ.,24,تَقْعُدُوْا,taqʕuduːaː,تَقْعُدُوْنَ,w:-.+.ّ.,24,صَدَقْتُ,sˤadaqtu,صَدَّقْتُ
2020-03-18,08:28:29,ar,read,512,8.9,8.0,12058,20,19,48,34,"., ء, آ, أ, ؤ, إ, ئ, ا, ب, ة, ت, ث, ج, ح, خ, د, ذ, ر, ز, س, ش, ص, ض, ط, ظ, ع, غ, ف, ق, ك, ل, م, ن, ه, و, ى, ي, ً, ٌ, ٍ, َ, ُ, ِ, ّ, ْ, ٓ, ٰ, ی","a, b, d, e, f, h, i, j, k, l, m, n, q, r, s, t, u, w, x, z, ð, ħ, ɣ, ɪ, ʃ, ʊ, ʒ, ʔ, ʕ, ː, ˤ, θ",48,32,2291235,0:03:46.326615,0.992,1000,930,"[0.         0.11428571 0.08571429 0.15714286 0.15714286 0.14285714
 0.11428571 0.07142857 0.08571429 0.04285714 0.01428571 0.01428571
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.93,0:02:49.607857,r:-.w.+.j.,2,سيوان,sjwaːn,sjjaːn,r:-.ˤ.+.,2,قِسْطَاط,qistˤaːtˤ,qistˤaːt,r:-.s.+.n.,2,نُحَاس,nuħaːs,nuħaːn
2020-03-18,08:35:10,br,write,512,7.5,6.6,17343,18,21,45,31,"a, b, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, y, z, ã, õ, ø, ĩ, ŋ, œ, ũ, ɑ, ɔ, ɛ, ɡ, ɣ, ɥ, ɲ, ɵ, ʃ, ʎ, ʒ, ̃, ẽ, ỹ","', a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ê, ñ, ù, ü",45,29,2277408,0:05:03.650220,0.96,1000,675,"[0.         0.02461538 0.04615385 0.10769231 0.17230769 0.15692308
 0.18769231 0.12615385 0.08615385 0.05538462 0.01538462 0.01846154
 0.         0.         0.         0.00307692 0.         0.
 0.         0.         0.         0.        ]",0.68,0:02:35.868573,w:-.d.+.t.,23,bezoud,bezut,bezout,w:-.t.+.d.,13,piltrotat,piltrotat,piltrotad,w:-.+.n.,11,kanerez,kãneres,kannerez
2020-03-18,08:42:56,br,read,512,7.5,6.6,17343,20,19,29,47,"', a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ê, ñ, ù, ü","a, b, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, y, z, ã, õ, ø, ĩ, ŋ, œ, ũ, ɑ, ɔ, ɛ, ɡ, ɣ, ɥ, ɲ, ɵ, ʃ, ʎ, ʒ, ̃, ẽ, ỹ",29,45,2285616,0:04:30.522690,0.974,1000,721,"[0.         0.03225806 0.11827957 0.12903226 0.18996416 0.20430108
 0.1218638  0.10752688 0.04301075 0.02867384 0.01075269 0.
 0.01075269 0.00358423 0.         0.         0.         0.
 0.         0.        ]",0.72,0:02:26.535258,r:-.ɛ.+.e.,31,berranaleg,bɛrãnɑlɛk,bɛrãnɑlek,r:-.e.+.ɛ.,12,displanter,displãnter,displãntɛr,r:-.+.t.,6,amprevaneta,ãmprevãneta,ãmprevãnetat
2020-03-18,08:50:00,de,write,512,11.5,10.2,529742,27,26,41,32,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, y, z, æ, ç, ø, ŋ, œ, ɐ, ɑ, ɔ, ə, ɛ, ɡ, ɪ, ʁ, ʃ, ʊ, ʏ, ʒ, ̃, θ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, ß, ä, ö, ü",41,30,2271777,0:05:41.758013,0.892,1000,138,"[0.         0.02436195 0.04640371 0.08932715 0.10556845 0.1136891
 0.10092807 0.11832947 0.10324826 0.09048724 0.06960557 0.05452436
 0.03712297 0.02320186 0.01276102 0.00464037 0.00348028 0.00232019
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.14,0:04:18.270793,w:-.+.t.,33,klenget,klɛŋət,klengett,w:-.+.e.,30,erfolges,ɛɐfɔlɡəs,erfolgese,w:-.+.s.,14,erkies,ɛɐkis,erkiess
2020-03-18,09:00:11,de,read,512,11.5,10.2,529742,25,28,30,43,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, ß, ä, ö, ü","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, y, z, æ, ç, ø, ŋ, œ, ɐ, ɑ, ɔ, ə, ɛ, ɡ, ɪ, ʁ, ʃ, ʊ, ʏ, ʒ, ̃, θ",30,41,2277420,0:03:42.761671,0.916,1000,300,"[0.         0.02714286 0.05142857 0.09428571 0.12       0.14714286
 0.15428571 0.11857143 0.09571429 0.06857143 0.05142857 0.03571429
 0.02428571 0.00714286 0.00142857 0.00142857 0.00142857 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.        ]",0.3,0:03:43.892804,r:-.+.ə.,23,hinreißet,hɪnʁaɪsət,hɪnʁaɪsəət,r:-.+.n.,18,baronessen,baʁonɛsn,baʁonɛsnn,r:-.+.s.,14,lockrufs,lɔkʁufs,lɔkʁufss
2020-03-18,09:07:50,en,write,512,7.6,7.3,42217,28,25,42,31,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, â, æ, œ",42,29,2271264,0:03:29.340600,0.873,1000,194,"[0.         0.08312655 0.15880893 0.1662531  0.19727047 0.17121588
 0.11414392 0.05583127 0.02729529 0.01488834 0.00992556 0.00124069
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.19,0:02:53.898029,w:-.e.+.i.,14,polyyne,pɒliaɪn,polyyin,w:-.e.+.a.,9,leek,liːk,leak,w:-.o.+.a.,7,norman,nɔːmən,narman
2020-03-18,09:14:20,en,read,512,7.6,7.3,42217,24,29,29,44,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, â, æ, œ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, x, z, æ, ð, ŋ, ɑ, ɒ, ɔ, ə, ɚ, ɛ, ɡ, ɪ, ɲ, ɵ, ɹ, ʃ, ʊ, ʌ, ʍ, ʒ, ː, θ",29,42,2277933,0:02:01.169009,0.872,1000,174,"[0.         0.11501211 0.27360775 0.1598063  0.18159806 0.12227603
 0.08232446 0.03510896 0.01694915 0.00847458 0.00363196 0.
 0.00121065 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.17,0:02:50.841205,r:-.+.ə.,10,icky,ɪki,ɪkəi,r:-.+.ː.,6,balm,bɑm,bɑːm,r:-.+.ɪ.,5,dunnit,dʌnɪt,dʌnɪɪt
2020-03-18,09:19:19,es,write,512,8.7,8.1,40825,23,24,34,35,"a, b, c, d, e, f, i, j, k, l, m, n, o, p, r, s, t, u, w, x, ð, ŋ, ɡ, ɣ, ɱ, ɲ, ɾ, ʃ, ʎ, ʝ, ʧ, β, θ, χ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, á, é, í, ñ, ó, ú, ü",34,33,2265124,0:03:56.196606,0.935,1000,529,"[0.         0.32059448 0.12101911 0.12101911 0.10403397 0.09341826
 0.08917197 0.06369427 0.0403397  0.02547771 0.00849257 0.00636943
 0.00424628 0.         0.         0.         0.00212314 0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.53,0:03:15.522742,w:-.b.+.v.,17,liba,liβa,liva,w:-.á.+.a.,16,tupinambá,tupinamba,tupinamba,w:-.í.+.i.,13,bolígrafo,boliɣɾafo,boligrafo
2020-03-18,09:26:37,es,read,512,8.7,8.1,40825,23,24,33,36,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, á, é, í, ñ, ó, ú, ü","a, b, c, d, e, f, i, j, k, l, m, n, o, p, r, s, t, u, w, x, ð, ŋ, ɡ, ɣ, ɱ, ɲ, ɾ, ʃ, ʎ, ʝ, ʧ, β, θ, χ",33,34,2265637,0:04:46.369646,0.972,1000,683,"[0.         0.11356467 0.07255521 0.13564669 0.10725552 0.11041009
 0.15457413 0.10725552 0.08201893 0.04416404 0.04100946 0.01892744
 0.00946372 0.00315457 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.68,0:02:45.282421,r:-.θ.+.s.,8,zálamo,θalamo,salamo,r:-.+.a.,6,perra,pera,peraa,r:-.r.+.ɾ.,6,prensar,pɾensar,pɾensaɾ
2020-03-18,09:34:15,fi,write,512,10.4,10.4,105354,26,26,28,29,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, æ, ø, ŋ, ɡ, ɪ, ʃ, ː","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ä, ö, š",28,27,2237470,0:05:43.891744,0.983,1000,786,"[0.         0.03271028 0.01869159 0.04672897 0.03271028 0.03738318
 0.06542056 0.05140187 0.15420561 0.14018692 0.12149533 0.10747664
 0.11214953 0.03738318 0.0046729  0.03271028 0.0046729  0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.79,0:03:20.723601,w:-.e.+.i.,4,pysäköintikiekko,pysækøintɪkiekːo,pysäköintiikikko,w:-.u.+.k.,4,poliisisaattue,polɪːsɪsaːtːue,poliisisaattke,w:-.e.+.l.,3,kiellellen,kiellellen,kielllllen
2020-03-18,09:43:27,fi,read,512,10.4,10.4,105354,25,27,27,30,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ä, ö, š","a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, æ, ø, ŋ, ɡ, ɪ, ʃ, ː",27,28,2237983,0:08:18.660261,0.981,1000,794,"[0.         0.00970874 0.04368932 0.01941748 0.02912621 0.08737864
 0.08252427 0.1407767  0.12621359 0.15533981 0.11650485 0.07281553
 0.0631068  0.03883495 0.01456311 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",0.79,0:03:18.335366,r:-.ɪ.+.i.,20,fyysillinen,fyːsɪllɪnen,fyːsillɪnen,r:-.i.+.ɪ.,11,syöpäsairaus,syøpæsairaus,syøpæsarɪaus,r:-.ː.+.o.,5,telefooni,telefoːnɪ,telefoonɪ
2020-03-18,09:55:11,fr,write,512,11.2,9.0,1214262,25,26,35,43,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɥ, ɲ, ʁ, ʃ, ʒ, ̃","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, à, â, æ, ç, è, é, ê, ë, î, ï, ô, ù, û, ü, œ",35,41,2287660,0:06:02.557291,0.858,1000,47,"[0.         0.04407135 0.0587618  0.0996852  0.1112277  0.1406086
 0.13536201 0.11017838 0.08814271 0.07345226 0.0524659  0.03357817
 0.01993704 0.01678909 0.00839454 0.00209864 0.00209864 0.00314795
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.05,0:03:57.965652,w:-.+.e.n.,9,gradaillerait,ɡʁadajəʁɛ,gradailleraient,w:-.+.e.,8,pontages,pɔ̃taʒ,pontagees,w:-.+.s.,8,abénaquisé,abenakize,abénaquisés
2020-03-18,10:05:27,fr,read,512,11.2,9.0,1214262,25,26,41,37,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, à, â, æ, ç, è, é, ê, ë, î, ï, ô, ù, û, ü, œ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɥ, ɲ, ʁ, ʃ, ʒ, ̃",41,35,2284582,0:08:14.833562,0.955,1000,573,"[0.         0.05854801 0.09367681 0.11709602 0.17564403 0.14051522
 0.12412178 0.12177986 0.05854801 0.05854801 0.03278689 0.0117096
 0.00702576 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.57,0:03:02.947729,r:-.o.+.ɔ.,10,ésophories,ezofɔʁi,ezɔfɔʁi,r:-.ɛ.+.e.,8,dépérimétrera,depeʁimɛtʁəʁa,depeʁimetʁəʁa,r:-.z.+.s.,8,rephasent,ʁəfaz,ʁəfas
2020-03-18,10:17:00,fro,write,512,8.6,9.0,1214262,25,24,35,34,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɥ, ɲ, ʁ, ʃ, ʒ, ̃","a, b, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ã, ç, è, é, ë, õ, ö, ĩ, ũ",35,32,2264611,0:06:23.090104,0.993,1000,904,"[0.         0.05208333 0.07291667 0.07291667 0.07291667 0.10416667
 0.05208333 0.09375    0.20833333 0.16666667 0.05208333 0.03125
 0.02083333 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.9,0:02:50.103701,w:-.a.+.l.,3,altèrsèksualiz,altɛʁsɛksɥaliz,altèrsèksulliz,w:-.u.+.ç.,2,gamauçè,ɡamayʃɛ,gamaççè,w:-.p.+.l.,2,télèskopiz,telɛskɔpiz,télèskoliz
2020-03-18,10:26:27,fro,read,512,8.6,9.0,1214262,23,26,32,37,"a, b, d, e, f, g, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, y, z, ã, ç, è, é, ë, õ, ö, ĩ, ũ","a, b, d, e, f, h, i, j, k, l, m, n, o, p, s, t, u, v, w, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɥ, ɲ, ʁ, ʃ, ʒ, ̃",32,35,2266150,0:06:42.266935,0.988,1000,816,"[0.         0.05978261 0.11956522 0.14673913 0.10869565 0.13043478
 0.0923913  0.08695652 0.13043478 0.08152174 0.02717391 0.01086957
 0.00543478 0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.        ]",0.82,0:02:58.248816,r:-.o.+.ɔ.,31,sosisonas,sosisɔnas,sɔsisɔnas,r:-.ɔ.+.o.,16,repétoçerè,ʁəpetɔʃəʁɛ,ʁəpetoʃəʁɛ,r:-.ɑ.+.a.,8,dézãbatoné,dezɑ̃bɑtɔne,dezɑ̃batɔne
2020-03-18,10:36:23,it,write,512,9.1,9.1,26798,24,24,34,34,":, a, b, d, e, f, i, j, k, l, m, n, o, p, r, s, t, u, v, w, z, ŋ, ɔ, ɛ, ɡ, ɱ, ɲ, ʃ, ʎ, ʒ, ʣ, ʤ, ʦ, ʧ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, à, è, é, ì, ò, ù",34,32,2262563,0:04:17.734653,0.979,1000,794,"[0.         0.05339806 0.06796117 0.04854369 0.05825243 0.05825243
 0.14563107 0.14563107 0.10679612 0.12135922 0.10679612 0.03883495
 0.03398058 0.         0.01456311 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.79,0:03:08.511959,w:-.+.o.,7,sfizioso,sfittsjoso,sfiziosoo,w:-.+.i.,6,apoteosi,apoteɔzi,apoteosii,w:-.à.+.a.,4,verbosità,verbosita,verbosita
2020-03-18,10:43:55,it,read,512,9.1,9.1,26798,23,25,32,36,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, à, è, é, ì, ò, ù",":, a, b, d, e, f, i, j, k, l, m, n, o, p, r, s, t, u, v, w, z, ŋ, ɔ, ɛ, ɡ, ɱ, ɲ, ʃ, ʎ, ʒ, ʣ, ʤ, ʦ, ʧ",32,34,2263589,0:03:11.569328,0.965,1000,583,"[0.         0.04796163 0.11990408 0.07434053 0.10791367 0.13908873
 0.15107914 0.14628297 0.06954436 0.05275779 0.04076739 0.0263789
 0.01199041 0.00479616 0.00719424 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.58,0:03:08.146041,r:-.ɛ.+.e.,23,giubileo,ʤubilɛo,ʤubileo,r:-.ɔ.+.o.,22,demografo,demɔɡrafo,demoɡrafo,r:-.e.+.ɛ.,13,penero,penero,pɛnero
2020-03-18,10:50:21,ko,write,512,8.3,10.6,64669,35,25,41,69,"a, b, d, e, h, i, j, k, m, n, o, p, s, t, u, w, x, ç, ŋ, ɕ, ɡ, ɣ, ɥ, ɦ, ɭ, ɯ, ɰ, ɲ, ɸ, ɾ, ʃ, ʌ, ʎ, ʑ, ʝ, ʰ, ʷ, ̚, ̹, ͈, β","ᄀ, ᄁ, ᄂ, ᄃ, ᄄ, ᄅ, ᄆ, ᄇ, ᄈ, ᄉ, ᄊ, ᄋ, ᄌ, ᄍ, ᄎ, ᄏ, ᄐ, ᄑ, ᄒ, ᅡ, ᅢ, ᅣ, ᅤ, ᅥ, ᅦ, ᅧ, ᅨ, ᅩ, ᅪ, ᅫ, ᅬ, ᅭ, ᅮ, ᅯ, ᅰ, ᅱ, ᅲ, ᅳ, ᅴ, ᅵ, ᆨ, ᆩ, ᆪ, ᆫ, ᆬ, ᆭ, ᆮ, ᆯ, ᆰ, ᆱ, ᆲ, ᆳ, ᆴ, ᆵ, ᆶ, ᆷ, ᆸ, ᆹ, ᆺ, ᆻ, ᆼ, ᆽ, ᆾ, ᆿ, ᇀ, ᇁ, ᇂ",41,67,2366534,0:03:55.258740,0.971,1000,764,"[0.         0.00423729 0.0720339  0.24152542 0.08898305 0.13135593
 0.1440678  0.11016949 0.09745763 0.05084746 0.03389831 0.01271186
 0.00423729 0.00423729 0.         0.         0.         0.00423729
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.76,0:02:56.920880,w:-.ᅦ.+.ᅢ.,18,제조자,tɕedʑodʑa,재조자,w:-.ᆯ.ᄋ.+.ᄅ.,11,탈영자,tʰaɾjʌ̹ŋdʑa,타령자,w:-.ᆨ.ᄋ.+.ᄀ.,8,부작위,pudʑaɡɥi,부자귀
2020-03-18,10:57:22,ko,read,512,8.3,10.6,64669,24,36,67,43,"ᄀ, ᄁ, ᄂ, ᄃ, ᄄ, ᄅ, ᄆ, ᄇ, ᄈ, ᄉ, ᄊ, ᄋ, ᄌ, ᄍ, ᄎ, ᄏ, ᄐ, ᄑ, ᄒ, ᅡ, ᅢ, ᅣ, ᅤ, ᅥ, ᅦ, ᅧ, ᅨ, ᅩ, ᅪ, ᅫ, ᅬ, ᅭ, ᅮ, ᅯ, ᅰ, ᅱ, ᅲ, ᅳ, ᅴ, ᅵ, ᆨ, ᆩ, ᆪ, ᆫ, ᆬ, ᆭ, ᆮ, ᆯ, ᆰ, ᆱ, ᆲ, ᆳ, ᆴ, ᆵ, ᆶ, ᆷ, ᆸ, ᆹ, ᆺ, ᆻ, ᆼ, ᆽ, ᆾ, ᆿ, ᇀ, ᇁ, ᇂ","a, b, d, e, h, i, j, k, m, n, o, p, s, t, u, w, x, ç, ŋ, ɕ, ɡ, ɣ, ɥ, ɦ, ɭ, ɯ, ɰ, ɲ, ɸ, ɾ, ʃ, ʌ, ʎ, ʑ, ʝ, ʰ, ʷ, ̚, ̹, ͈, β",67,41,2353196,0:06:29.314143,0.99,1000,871,"[0.         0.00775194 0.02325581 0.03875969 0.11627907 0.10852713
 0.0620155  0.09302326 0.09302326 0.13178295 0.09302326 0.04651163
 0.0620155  0.03100775 0.03875969 0.00775194 0.02325581 0.00775194
 0.00775194 0.         0.         0.         0.         0.00775194
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.        ]",0.87,0:03:28.119662,r:-.m.+.ŋ.,3,독담당,tok̚t͈amdaŋ,tok̚t͈aŋdaŋ,r:-.ɭ.+.n.,3,관리행위,kwaɭʎiɦeŋɥi,kwanʎiɦeŋɥi,r:-.ɭ.+.ŋ.,3,솔직,sʰoɭdʑik̚,sʰoŋdʑik̚
2020-03-18,11:07:28,nl,write,512,8.6,7.8,13344,24,26,45,30,"a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɣ, ɦ, ɪ, ɫ, ɵ, ʃ, ʊ, ʋ, ʌ, ʏ, ʔ, ː, χ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, ë, ï",45,28,2274847,0:05:59.732893,0.937,1000,385,"[0.         0.0504065  0.03739837 0.11544715 0.16910569 0.15121951
 0.13170732 0.10406504 0.0601626  0.04390244 0.04065041 0.03252033
 0.0195122  0.01300813 0.01463415 0.01138211 0.         0.00162602
 0.00162602 0.00162602 0.         0.         0.         0.
 0.         0.         0.        ]",0.38,0:03:08.846080,w:-.+.e.,25,sanhedrin,sɑnhedrin,sanhedrien,w:-.+.s.,15,las,lɑs,lass,w:-.d.+.t.,12,lamed,lamɛt,lamet
2020-03-18,11:16:44,nl,read,512,8.6,7.8,13344,25,25,28,47,"a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, ë, ï","a, b, c, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, x, y, z, ø, ŋ, œ, ɑ, ɔ, ə, ɛ, ɡ, ɣ, ɦ, ɪ, ɫ, ɵ, ʃ, ʊ, ʋ, ʌ, ʏ, ʔ, ː, χ",28,45,2283568,0:03:08.985673,0.923,1000,396,"[0.         0.11589404 0.14569536 0.18211921 0.15231788 0.13741722
 0.10264901 0.05960265 0.03642384 0.02152318 0.01655629 0.00662252
 0.00827815 0.00496689 0.00331126 0.00165563 0.         0.00496689
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.4,0:02:49.065462,r:-.ː.+.,11,woont,ʋoːnt,ʋont,r:-.+.ə.,10,morre,mɔrə,mɔrəə,r:-.e.+.ə.,8,winterpeen,wɪntərpen,wɪntərpən
2020-03-18,11:22:48,pt,write,512,7.1,7.0,13722,20,23,43,38,"a, b, d, e, f, h, i, j, k, l, m, n, o, p, r, s, t, u, v, w, z, ð, õ, ĩ, ũ, ɐ, ɔ, ɛ, ɡ, ɣ, ɨ, ɫ, ɲ, ɹ, ɻ, ɾ, ʁ, ʃ, ʎ, ʒ, ̃, β, ẽ","a, b, c, d, e, f, g, h, i, j, k, l, m, n, o, p, q, r, s, t, u, v, w, x, y, z, á, â, ã, ç, é, ê, í, ó, ô, ú",43,36,2291239,0:05:21.487089,0.965,1000,630,"[0.         0.15675676 0.17027027 0.14054054 0.17027027 0.11081081
 0.13513514 0.04054054 0.03243243 0.02432432 0.01081081 0.00540541
 0.         0.0027027  0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.        ]",0.63,0:02:34.583982,w:-.c.+.s.,17,obscuridade,ɔbʃkuɾiðaðɨ,obssuridade,w:-.o.+.u.,13,molhado,muʎaðu,mulhado,w:-.e.+.i.,12,fêmea,femjɐ,fêmia
